998,Krasnowolskiego,878,k,50.0854,20.0492
490,Węgrzynowice I,272,w,50.1036,20.1495
133,Wesele,358,w,50.0791,19.8972
348,Więcławice Stare,2173,w,50.1547,20.0278
1113,Wielkie Drogi PKP,2419,w,49.958,19.7108
866,Wiklinowa,289,w,50.0558,20.0248
1011,Skawina Wojska Polskiego,2333,s,49.9867,19.8143
629,Wola Duchacka,625,w,50.0206,19.96
1123,Wola Radziszowska Kapelanka,2430,w,49.9043,19.8254
536,Wolica Most,241,w,50.0521,20.2062
893,Wołowice Szkoła,2299,w,49.9937,19.7311
68,Wrocławska,371,w,50.0769,19.9271
852,Wrząsowice Górka,2281,w,49.9574,19.9463
2601,Krowodrza Urzędy Skarbowe,443,k,50.0846,19.9307
507,Wyciąże I,235,w,50.0779,20.1625
2645,Wyciąże Zachód,235,w,50.0779,20.1625
683,Wydział Farmaceutyczny UJ,681,w,50.0119,19.9931
291,Wyźrał,2042,w,50.016,19.719
1361,Wzgórza Krzesławickie I,124,w,50.0918,20.0606
442,Wzgórza Krzesławickie,125,w,50.0951,20.0648
961,Zabierzów Młyn,2189,z,50.1193,19.8014
202,Zabierzów I,2104,z,50.1157,19.7917
155,Zakamycze,338,z,50.0583,19.8291
7,Zakliki,437,z,50.0831,19.8499
527,Kąkolowa,263,k,50.0513,20.1276
839,Zatyka,287,z,50.0513,20.0147
210,Zelków Staw,2115,z,50.1596,19.796
343,Żerkowice Kolonia,2068,ż,50.1857,19.9438
1023,Zielona Mała,2339,z,50.132,19.7917
181,Zielonki UG,2125,z,50.1182,19.9221
829,Żywiecka I,746,ż,50.0131,19.9134
