98350,2,121,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98351,2,122,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98352,2,123,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98353,2,124,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98354,2,125,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98355,2,127,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98356,2,128,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98357,2,129,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98358,2,130,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98359,2,131,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98360,2,133,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98361,2,134,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98362,2,135,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98363,2,137,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98364,2,138,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98365,2,139,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98366,2,142,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98367,2,143,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98368,2,144,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98369,2,145,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98370,2,146,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98371,2,148,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98372,2,151,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98373,2,152,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98374,2,153,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98375,2,154,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98376,2,155,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98377,2,156,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98378,2,158,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98379,2,159,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98380,2,161,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98381,2,162,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98382,2,164,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98383,2,166,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98384,2,168,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98385,2,171,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98386,2,172,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98387,2,173,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98388,2,174,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98389,2,175,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98390,2,178,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98391,2,179,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98392,2,182,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98393,2,183,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98394,2,184,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98395,2,185,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98396,2,194,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98397,2,201,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98398,2,202,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98399,2,203,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98400,2,204,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98401,2,208,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98402,2,209,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98403,2,210,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98404,2,211,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98405,2,212,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98406,2,213,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98407,2,215,2012-09-08 00:00:00,2012-09-05 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98408,2,218,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98409,2,220,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98410,2,221,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98411,2,222,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98412,2,223,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98413,2,225,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98414,2,226,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98415,2,227,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98416,2,228,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98417,2,229,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98418,2,230,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98419,2,232,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98420,2,233,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98421,2,234,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98422,2,235,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98423,2,237,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98424,2,238,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98425,2,239,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98426,2,240,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98427,2,242,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98428,2,243,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98429,2,244,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98430,2,245,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98431,2,247,2012-09-08 00:00:00,2012-09-10 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98432,2,248,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98433,2,249,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98434,2,250,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98435,2,252,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98436,2,253,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98437,2,255,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98438,2,257,2012-09-08 00:00:00,2012-09-10 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98439,2,258,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98440,2,259,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98441,2,260,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98442,2,263,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98443,2,265,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98444,2,267,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98445,2,268,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98446,2,269,2012-09-08 00:00:00,2012-09-05 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98447,2,270,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98448,2,273,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98449,2,275,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98450,2,277,2012-09-08 00:00:00,2012-09-10 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98451,2,278,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98452,2,280,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98453,2,285,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98454,2,287,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98455,2,292,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98456,2,297,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98457,2,301,2012-09-08 00:00:00,2012-06-02 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98458,2,304,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98459,2,405,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98460,2,424,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98461,2,453,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98462,2,463,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98463,2,501,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98464,2,537,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98465,2,601,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98466,2,604,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98467,2,605,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98468,2,608,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98469,2,609,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98470,2,610,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98471,2,618,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98472,2,637,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98473,2,703,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98474,2,714,2012-09-08 00:00:00,2012-09-05 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98475,2,750,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98476,2,902,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98477,2,904,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98481,2,614,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98482,2,643,2012-09-08 00:00:00,2012-09-08 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98483,2,901,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98484,2,915,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:02
98487,3,100,2012-09-08 00:00:00,2012-09-01 00:00:00,2012-09-14 00:00:00,2012-09-11 11:00:50
