92836,250,1,4,99502,0,0,0,0,147,100,Prądnik Czerwony,627,356,Zastów,13,
92837,250,1,1,99339,0,0,0,0,627,356,Zastów,147,100,Prądnik Czerwony,13,
92837,250,1,2,98434,0,0,0,0,627,356,Zastów,147,100,Prądnik Czerwony,13,
92837,250,1,3,98585,0,0,0,0,627,356,Zastów,147,100,Prądnik Czerwony,13,
92837,250,1,4,99502,0,0,0,0,627,356,Zastów,147,100,Prądnik Czerwony,13,
92838,252,1,1,99340,0,0,0,0,808,458,Pleszów,1707,878,Czulice,17,
92838,252,1,2,98435,0,0,0,0,808,458,Pleszów,1707,878,Czulice,17,
92838,252,1,2,99658,0,0,0,0,808,458,Pleszów,1707,878,Czulice,17,
92838,252,1,3,98586,0,0,0,0,808,458,Pleszów,1707,878,Czulice,17,
92838,252,1,4,99503,0,0,0,0,808,458,Pleszów,1707,878,Czulice,17,
92839,252,1,1,99340,0,0,0,0,1707,878,Czulice,808,458,Pleszów,17,
92839,252,1,2,98435,0,0,0,0,1707,878,Czulice,808,458,Pleszów,17,
92839,252,1,2,99658,0,0,0,0,1707,878,Czulice,808,458,Pleszów,17,
92839,252,1,3,98586,0,0,0,0,1707,878,Czulice,808,458,Pleszów,17,
92839,252,1,4,99503,0,0,0,0,1707,878,Czulice,808,458,Pleszów,17,
92850,260,1,1,99346,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,33,
92850,260,1,2,98441,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,33,
92850,260,1,3,98592,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,33,
92850,260,1,4,99509,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,33,
92851,260,1,1,99346,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,28,
92851,260,1,2,98441,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,28,
92851,260,1,3,98592,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,28,
92851,260,1,4,99509,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,28,
92856,267,1,1,99349,0,0,0,0,2264,63,Krowodrza Górka,2421,1153,Smardzowice,27,
92856,267,1,2,98444,0,0,0,0,2264,63,Krowodrza Górka,2421,1153,Smardzowice,27,
92856,267,1,3,98595,0,0,0,0,2264,63,Krowodrza Górka,2421,1153,Smardzowice,27,
92856,267,1,4,99512,0,0,0,0,2264,63,Krowodrza Górka,2421,1153,Smardzowice,27,
92857,267,1,1,99349,0,0,0,0,2421,1153,Smardzowice,2264,63,Krowodrza Górka,27,
92857,267,1,2,98444,0,0,0,0,2421,1153,Smardzowice,2264,63,Krowodrza Górka,27,
92857,267,1,3,98595,0,0,0,0,2421,1153,Smardzowice,2264,63,Krowodrza Górka,27,
92857,267,1,4,99512,0,0,0,0,2421,1153,Smardzowice,2264,63,Krowodrza Górka,27,
92858,268,1,1,99350,0,0,0,0,1988,135,Bronowice Małe,2106,1020,Karniowice,24,
92858,268,1,2,98445,0,0,0,0,1988,135,Bronowice Małe,2106,1020,Karniowice,24,
92858,268,1,3,98596,0,0,0,0,1988,135,Bronowice Małe,2106,1020,Karniowice,24,
92858,268,1,4,99513,0,0,0,0,1988,135,Bronowice Małe,2106,1020,Karniowice,24,
92859,268,1,1,99350,0,0,0,0,2106,1020,Karniowice,1988,135,Bronowice Małe,26,
92859,268,1,2,98445,0,0,0,0,2106,1020,Karniowice,1988,135,Bronowice Małe,26,
92859,268,1,3,98596,0,0,0,0,2106,1020,Karniowice,1988,135,Bronowice Małe,26,
92859,268,1,4,99513,0,0,0,0,2106,1020,Karniowice,1988,135,Bronowice Małe,26,
92862,270,1,1,99352,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,18,
92862,270,1,2,98447,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,18,
92862,270,1,4,99515,0,0,0,0,147,100,Prądnik Czerwony,277,169,Pielgrzymowice,18,
92863,270,1,1,99352,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,18,
92863,270,1,2,98447,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,18,
92863,270,1,4,99515,0,0,0,0,277,169,Pielgrzymowice,147,100,Prądnik Czerwony,18,
92864,273,1,1,99353,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,1,100911,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,1,101261,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,1,101887,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,2,98448,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,2,99671,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,2,102035,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
92864,273,1,4,99516,r,remont,remont,0,3418,2493,Grabie,2909,1244,Skawina PKP,16,
